time,type,lastType,playId,lastXPosition,lastYPosition,xPosition,yPosition,possessionId,rushingDistance,verticalDistance,totalDistance,throwerId,recieverId,breakThrow,stallSix,stallHeight,defender,stall,block,throwaway,intercept,drop,score,homeAttackingRight,homeOnOffense,pointId,gameId,accountId,
45285,CAUGHT,THROWN,431,5684,4444,5449,7222,67,3.055,13.89,14.222,0,0,0,0,0,1371831727,0,0,0,0,0,0,1,0,29,1372520331,442,
45323,CAUGHT,THROWN,432,5449,7222,5771,5882,67,-4.186,6.7,7.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1372520331,442,
45332,GROUND_CONTACT,THROWN,433,5771,5882,4912,1585,67,11.167,21.485,24.214,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,1372520331,442,
45344,CAUGHT,THROWN,434,4766,1111,4346,5163,68,-5.46,20.26,20.983,1371831849,1371831762,0,0,0,0,0,0,0,0,0,0,1,1,29,1372520331,442,
45348,CAUGHT,THROWN,435,4346,5163,4668,8105,68,4.186,14.71,15.294,1371831762,1371831547,0,0,0,0,0,0,0,0,0,0,1,1,29,1372520331,442,
45355,CAUGHT,THROWN,436,4668,8105,5537,8399,68,11.297,1.47,11.392,1371831547,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,29,1372520331,442,
45369,POINT,THROWN,437,5537,8399,9072,4804,68,45.955,17.975,49.345,1371831602,1371831691,0,0,0,0,0,0,0,0,0,1,1,1,29,1372520331,442,
52,CAUGHT,THROWN,0,6426,5049,5410,1340,0,13.208,18.545,22.768,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
60,CAUGHT,THROWN,1,5410,1340,6152,2974,0,-9.646,8.17,12.641,1371832190,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
171,CAUGHT,THROWN,2,6152,2974,5293,4837,0,11.167,9.315,14.542,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
208,GROUND_CONTACT,THROWN,3,5293,4837,2207,5784,0,40.118,4.735,40.396,1371831727,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1372209545,442,
724,CAUGHT,THROWN,4,2637,5784,3301,2516,1,8.632,16.34,18.48,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,0,1372209545,442,
735,CAUGHT,THROWN,5,3301,2516,4297,1667,1,12.948,4.245,13.626,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,0,1372209545,442,
745,CAUGHT,THROWN,6,4297,1667,4854,1569,1,7.241,0.49,7.258,0,0,0,0,0,1371831727,0,0,0,0,0,0,0,0,0,1372209545,442,
754,CAUGHT,THROWN,7,4854,1569,4131,3039,1,-9.399,7.35,11.932,0,0,0,0,0,1371832225,0,0,0,0,0,0,0,0,0,1372209545,442,
765,GROUND_CONTACT,THROWN,8,4131,3039,4141,6601,1,0.13,17.81,17.81,0,0,0,0,0,1371832225,0,0,1,0,0,0,0,0,0,1372209545,442,
794,CAUGHT,THROWN,9,5107,8938,4814,5833,2,3.809,15.525,15.985,1371831727,1371831624,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
797,CAUGHT,THROWN,10,4814,5833,5205,3971,2,-5.083,9.31,10.607,1371831624,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
799,CAUGHT,THROWN,11,5205,3971,4326,1765,2,11.427,11.03,15.882,1371832225,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
804,CAUGHT,THROWN,12,4326,1765,4854,3480,2,-6.864,8.575,10.984,1371831547,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
827,CAUGHT,THROWN,13,4854,3480,3926,5719,2,12.064,11.195,16.458,1371832225,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1372209545,442,
855,GROUND_CONTACT,THROWN,14,3926,5719,4521,1732,3,7.735,19.935,21.383,0,0,0,0,0,1371831624,0,0,1,0,0,0,0,0,0,1372209545,442,
879,CAUGHT,THROWN,15,5205,1667,5557,2173,4,-4.576,2.53,5.229,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
891,BLOCK,THROWN,16,5557,2173,1729,1944,4,49.764,1.145,49.777,1371832190,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1372209545,442,
916,CAUGHT,THROWN,17,2441,2141,3701,1062,5,16.38,5.395,17.246,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,0,1372209545,442,
951,CAUGHT,THROWN,18,3701,1062,7529,7353,5,49.764,31.455,58.872,0,0,0,0,0,1371832190,0,0,0,1,0,0,0,0,0,1372209545,442,
961,CAUGHT,THROWN,19,7529,7353,7559,4853,6,-0.39,12.5,12.506,1371832190,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
970,CAUGHT,THROWN,20,7559,4853,6152,1078,6,18.291,18.875,26.284,1371831547,1371831691,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
974,CAUGHT,THROWN,21,6152,1078,4854,1111,6,16.874,0.165,16.875,1371831691,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,0,1372209545,442,
981,POINT,THROWN,22,4854,1111,2227,1307,6,34.151,0.98,34.165,1371831727,1371831624,0,0,0,0,0,0,0,0,0,1,0,1,0,1372209545,442,
1765,CAUGHT,THROWN,23,6279,4918,5029,1879,7,16.25,15.195,22.247,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,1,1372209545,442,
1830,CAUGHT,THROWN,24,5029,1879,4297,1373,7,9.516,2.53,9.847,0,0,0,0,0,1371831849,0,0,0,0,0,0,1,0,1,1372209545,442,
1858,CAUGHT,THROWN,25,4297,1373,4736,2729,7,-5.707,6.78,8.862,0,0,0,0,0,1371832026,0,0,0,0,0,0,1,0,1,1372209545,442,
1871,CAUGHT,THROWN,26,4736,2729,4141,7484,7,7.735,23.775,25.002,0,0,0,0,0,1371831912,0,0,0,0,0,0,1,0,1,1372209545,442,
1881,CAUGHT,THROWN,27,4141,7484,3867,4984,7,3.562,12.5,12.998,0,0,0,0,0,1371831602,0,0,0,0,0,0,1,0,1,1372209545,442,
1891,POINT,THROWN,28,3867,4984,1260,6977,7,33.891,9.965,35.326,0,0,0,0,0,1371832026,0,0,0,0,0,1,1,0,1,1372209545,442,
2074,CAUGHT,THROWN,29,7598,6095,6660,3856,8,12.194,11.195,16.554,1371831691,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,2,1372209545,442,
2082,CAUGHT,THROWN,30,6660,3856,5449,2467,8,15.743,6.945,17.207,1371831727,1371831547,0,0,0,0,0,0,0,0,0,0,0,1,2,1372209545,442,
2089,GROUND_CONTACT,THROWN,31,5449,2467,4492,997,8,12.441,7.35,14.45,1371831547,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1372209545,442,
2132,CAUGHT,THROWN,32,4463,1127,4150,2843,9,-4.069,8.58,9.496,0,0,0,0,0,1371831727,0,0,0,0,0,0,0,0,2,1372209545,442,
2139,CAUGHT,THROWN,33,4150,2843,4639,7435,9,6.357,22.96,23.824,0,0,0,0,0,1371832147,0,0,0,0,0,0,0,0,2,1372209545,442,
2148,CAUGHT,THROWN,34,4639,7435,4443,3889,9,-2.548,17.73,17.912,0,0,0,0,0,1371831727,0,0,0,0,0,0,0,0,2,1372209545,442,
2170,CAUGHT,THROWN,35,4443,3889,4961,2680,9,6.734,6.045,9.049,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,2,1372209545,442,
2179,CAUGHT,THROWN,36,4961,2680,5850,1275,9,11.557,7.025,13.525,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,2,1372209545,442,
2188,CAUGHT,THROWN,37,5850,1275,5371,2974,9,-6.227,8.495,10.533,0,0,0,0,0,1371831624,0,0,0,0,0,0,0,0,2,1372209545,442,
2196,CAUGHT,THROWN,38,5371,2974,5703,7369,9,4.316,21.975,22.395,0,0,0,0,0,1371832147,0,0,0,0,0,0,0,0,2,1372209545,442,
2204,POINT,THROWN,39,5703,7369,7900,7925,9,28.561,2.78,28.696,0,0,0,0,0,1371831547,0,0,0,0,0,1,0,0,2,1372209545,442,
2543,CAUGHT,THROWN,40,840,2827,2021,4363,10,15.353,7.68,17.167,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2554,CAUGHT,THROWN,41,2021,4363,2588,6732,10,7.371,11.845,13.951,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2568,CAUGHT,THROWN,42,2588,6732,3535,8611,10,12.311,9.395,15.486,1371831849,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2575,CAUGHT,THROWN,43,3535,8611,2900,7157,10,-8.255,7.27,11,1371831981,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2585,CAUGHT,THROWN,44,2900,7157,3154,2402,10,3.302,23.775,24.003,1371831849,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2590,CAUGHT,THROWN,45,3154,2402,4004,3007,10,11.05,3.025,11.457,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2600,CAUGHT,THROWN,46,4004,3007,3408,2386,10,-7.748,3.105,8.347,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2604,CAUGHT,THROWN,47,3408,2386,3262,3938,10,-1.898,7.76,7.989,1371831849,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2612,CAUGHT,THROWN,48,3262,3938,3838,6732,10,7.488,13.97,15.85,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2619,CAUGHT,THROWN,49,3838,6732,4707,8284,10,11.297,7.76,13.705,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2648,CAUGHT,THROWN,50,4707,8284,5391,8546,10,8.892,1.31,8.988,1371831602,1371832103,0,0,0,0,0,0,0,0,0,0,1,1,3,1372209545,442,
2651,POINT,THROWN,51,5391,8546,8350,8627,10,38.467,0.405,38.469,1371832103,1371831981,0,0,0,0,0,0,0,0,0,1,1,1,3,1372209545,442,
2815,CAUGHT,THROWN,52,2891,8399,3135,6176,11,3.172,11.115,11.559,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,4,1372209545,442,
2823,CAUGHT,THROWN,53,3135,6176,3301,3137,11,2.158,15.195,15.347,0,0,0,0,0,1371831762,0,0,0,0,0,0,0,0,4,1372209545,442,
2830,CAUGHT,THROWN,54,3301,3137,3096,5016,11,-2.665,9.395,9.766,0,0,0,0,0,1371831547,0,0,0,0,0,0,0,0,4,1372209545,442,
2839,CAUGHT,THROWN,55,3096,5016,4063,3480,11,12.571,7.68,14.731,0,0,0,0,0,1371832103,0,0,0,0,0,0,0,0,4,1372209545,442,
2851,CAUGHT,THROWN,56,4063,3480,3643,1977,11,-5.46,7.515,9.289,0,0,0,0,0,1371831762,0,0,0,0,0,0,0,0,4,1372209545,442,
2865,POINT,THROWN,57,3643,1977,7959,3317,11,56.108,6.7,56.507,0,0,0,0,0,1371832103,0,0,0,0,0,1,0,0,4,1372209545,442,
3046,CAUGHT,THROWN,58,1582,6144,2988,6552,12,18.278,2.04,18.391,1371831912,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3068,CAUGHT,THROWN,59,2988,6552,2559,4477,12,-5.577,10.375,11.779,1371832147,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3072,CAUGHT,THROWN,60,2559,4477,3047,1895,12,6.344,12.91,14.385,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3083,CAUGHT,THROWN,61,3047,1895,2734,7794,12,-4.069,29.495,29.774,1371832225,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3091,CAUGHT,THROWN,62,2734,7794,2920,5082,12,2.418,13.56,13.774,1371832147,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3097,CAUGHT,THROWN,63,2920,5082,3721,6830,12,10.413,8.74,13.595,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3102,CAUGHT,THROWN,64,3721,6830,3770,5588,12,0.637,6.21,6.243,1371831849,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3110,CAUGHT,THROWN,65,3770,5588,5820,6111,12,26.65,2.615,26.778,1371831727,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3119,CAUGHT,THROWN,66,5820,6111,4893,6961,12,-12.051,4.25,12.778,1371831981,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3134,CAUGHT,THROWN,67,4893,6961,6035,7859,12,14.846,4.49,15.51,1371832147,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3141,CAUGHT,THROWN,68,6035,7859,5127,5817,12,-11.804,10.21,15.607,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3145,CAUGHT,THROWN,69,5127,5817,6338,2516,12,15.743,16.505,22.809,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3148,CAUGHT,THROWN,70,6338,2516,5439,3268,12,-11.687,3.76,12.277,1371831849,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3152,CAUGHT,THROWN,71,5439,3268,6191,3922,12,9.776,3.27,10.308,1371831727,1371831849,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3164,CAUGHT,THROWN,72,6191,3922,7441,2271,12,16.25,8.255,18.227,1371831849,1371831624,0,0,0,0,0,0,0,0,0,0,1,1,5,1372209545,442,
3170,POINT,THROWN,73,7441,2271,8096,1095,12,8.515,5.88,10.348,1371831624,1371832225,0,0,0,0,0,0,0,0,0,1,1,1,5,1372209545,442,
3307,CAUGHT,THROWN,74,2129,5082,3486,4346,13,17.641,3.68,18.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1372209545,442,
3313,CAUGHT,THROWN,75,3486,4346,3760,5261,13,3.562,4.575,5.798,0,0,0,0,0,1371832103,0,0,0,0,0,0,0,0,6,1372209545,442,
3345,CAUGHT,THROWN,76,3760,5261,4199,3105,13,5.707,10.78,12.197,0,0,0,0,0,1371832190,0,0,0,0,0,0,0,0,6,1372209545,442,
3358,POINT,THROWN,77,4199,3105,7939,4118,13,48.62,5.065,48.883,0,0,0,0,0,1371831691,0,0,0,0,0,1,0,0,6,1372209545,442,
3479,CAUGHT,THROWN,78,1953,2418,2197,4820,14,3.172,12.01,12.422,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3485,CAUGHT,THROWN,79,2197,4820,3662,4771,14,19.045,0.245,19.047,1371831727,1371832147,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3489,CAUGHT,THROWN,80,3662,4771,4346,7696,14,8.892,14.625,17.116,1371832147,1371831762,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3495,CAUGHT,THROWN,81,4346,7696,6523,4837,14,28.301,14.295,31.706,1371831762,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3500,CAUGHT,THROWN,82,6523,4837,6338,6307,14,-2.405,7.35,7.733,1371831981,1371831547,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3507,CAUGHT,THROWN,83,6338,6307,6152,4837,14,-2.418,7.35,7.738,1371831547,1371832190,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3513,CAUGHT,THROWN,84,6152,4837,6416,2353,14,3.432,12.42,12.885,1371832190,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,7,1372209545,442,
3521,POINT,THROWN,85,6416,2353,7949,1095,14,19.929,6.29,20.898,1371831727,1371832147,0,0,0,0,0,0,0,0,0,1,1,1,7,1372209545,442,
3658,CAUGHT,THROWN,86,3760,3840,4209,1569,15,5.837,11.355,12.767,0,0,0,0,0,1371831691,0,0,0,0,0,0,0,0,8,1372209545,442,
3678,DROP,THROWN,87,4209,1569,4834,1340,15,8.125,1.145,8.205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1372209545,442,
3710,CAUGHT,THROWN,88,5059,1258,5000,4199,16,0.767,14.705,14.725,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3713,CAUGHT,THROWN,89,5000,4199,5195,1797,16,-2.535,12.01,12.275,1371831602,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3721,CAUGHT,THROWN,90,5195,1797,4375,1487,16,10.66,1.55,10.772,1371831849,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3731,CAUGHT,THROWN,91,4375,1487,4111,1144,16,3.432,1.715,3.837,1371831849,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3741,CAUGHT,THROWN,92,4111,1144,4385,1454,16,-3.562,1.55,3.885,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3750,CAUGHT,THROWN,93,4385,1454,3604,1144,16,10.153,1.55,10.271,1371831602,1371831912,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3756,CAUGHT,THROWN,94,3604,1144,4102,2271,16,-6.474,5.635,8.583,1371831912,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3761,CAUGHT,THROWN,95,4102,2271,4219,4820,16,-1.521,12.745,12.835,1371831602,1371831624,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3764,CAUGHT,THROWN,96,4219,4820,4531,2451,16,-4.056,11.845,12.52,1371831624,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3769,CAUGHT,THROWN,97,4531,2451,3975,7533,16,7.228,25.41,26.418,1371831602,1371832026,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3775,CAUGHT,THROWN,98,3975,7533,3857,4853,16,1.534,13.4,13.488,1371832026,1371832103,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3781,CAUGHT,THROWN,99,3857,4853,3740,2353,16,1.521,12.5,12.592,1371832103,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3794,CAUGHT,THROWN,100,3740,2353,4053,3235,16,-4.069,4.41,6,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3809,CAUGHT,THROWN,101,4053,3235,3838,1765,16,2.795,7.35,7.863,1371831602,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3813,CAUGHT,THROWN,102,3838,1765,4121,2941,16,-3.679,5.88,6.936,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3818,CAUGHT,THROWN,103,4121,2941,4453,3529,16,-4.316,2.94,5.222,1371831602,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3823,CAUGHT,THROWN,104,4453,3529,4199,6895,16,3.302,16.83,17.151,1371831849,1371831912,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3828,CAUGHT,THROWN,105,4199,6895,4580,4020,16,-4.953,14.375,15.204,1371831912,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3837,CAUGHT,THROWN,106,4580,4020,3457,7222,16,14.599,16.01,21.667,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3842,CAUGHT,THROWN,107,3457,7222,3857,5212,16,-5.2,10.05,11.316,1371831602,1371831849,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3845,CAUGHT,THROWN,108,3857,5212,3447,3333,16,5.33,9.395,10.802,1371831849,1371831602,0,0,0,0,0,0,0,0,0,0,0,1,8,1372209545,442,
3849,POINT,THROWN,109,3447,3333,1758,1258,16,21.957,10.375,24.285,1371831602,1371832103,0,0,0,0,0,0,0,0,0,1,0,1,8,1372209545,442,
3947,CAUGHT,THROWN,110,7871,7892,7412,4886,17,5.967,15.03,16.171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1372209545,442,
3954,CAUGHT,THROWN,111,7412,4886,7119,3415,17,3.809,7.355,8.283,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1372209545,442,
3963,CAUGHT,THROWN,112,7119,3415,6104,2451,17,13.195,4.82,14.048,0,0,0,0,0,1371831547,0,0,0,0,0,0,1,0,9,1372209545,442,
3985,CAUGHT,THROWN,113,6104,2451,5107,1797,17,12.961,3.27,13.367,0,0,0,0,0,1371831981,0,0,0,0,0,0,1,0,9,1372209545,442,
3993,CAUGHT,THROWN,114,5107,1797,5752,3399,17,-8.385,8.01,11.596,0,0,0,0,0,1371831547,0,0,0,0,0,0,1,0,9,1372209545,442,
3997,CAUGHT,THROWN,115,5752,3399,5635,6585,17,1.521,15.93,16.002,0,0,0,0,0,1371831762,0,0,0,0,0,0,1,0,9,1372209545,442,
4016,DROP,THROWN,116,5635,6585,5977,4248,17,-4.446,11.685,12.502,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1372209545,442,
4038,CAUGHT,THROWN,117,6016,4314,5586,5556,18,-5.59,6.21,8.355,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4047,CAUGHT,THROWN,118,5586,5556,5645,4020,18,0.767,7.68,7.718,1371832190,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4052,CAUGHT,THROWN,119,5645,4020,6641,1242,18,12.948,13.89,18.989,1371831727,1371831762,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4065,CAUGHT,THROWN,120,6641,1242,6436,2925,18,-2.665,8.415,8.827,1371831762,1371832190,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4077,CAUGHT,THROWN,121,6436,2925,6338,3807,18,-1.274,4.41,4.59,1371832190,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4086,CAUGHT,THROWN,122,6338,3807,6504,1977,18,2.158,9.15,9.401,1371831727,1371831547,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4097,CAUGHT,THROWN,123,6504,1977,6221,3007,18,-3.679,5.15,6.329,1371831547,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4122,GROUND_CONTACT,THROWN,124,6221,3007,9795,4951,18,46.462,9.72,47.468,1371831727,0,0,0,0,0,0,0,1,0,0,0,1,1,9,1372209545,442,
4205,DROP,THROWN,125,7500,5082,1904,6748,19,72.748,8.33,73.223,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1372209545,442,
4227,CAUGHT,THROWN,126,2441,8922,2119,5850,20,-4.186,15.36,15.92,1371832190,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4237,CAUGHT,THROWN,127,2119,5850,2783,8742,20,8.632,14.46,16.841,1371831727,1371832190,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4246,CAUGHT,THROWN,128,2783,8742,7051,4788,20,55.484,19.77,58.901,1371832190,1371832059,0,0,0,0,0,0,0,0,0,0,1,1,9,1372209545,442,
4251,POINT,THROWN,129,7051,4788,7998,6029,20,12.311,6.205,13.786,1371832059,1371831981,0,0,0,0,0,0,0,0,0,1,1,1,9,1372209545,442,
4471,CAUGHT,THROWN,130,1123,4837,2578,5000,21,18.915,0.815,18.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1372209545,442,
4482,CAUGHT,THROWN,131,2578,5000,3486,8840,21,11.804,19.2,22.538,0,0,0,0,0,1371832103,0,0,0,0,0,0,0,0,10,1372209545,442,
4493,POINT,THROWN,132,3486,8840,9131,8693,21,73.385,0.735,73.389,0,0,0,0,0,1371832147,0,0,0,0,0,1,0,0,10,1372209545,442,
4689,CAUGHT,THROWN,133,1582,2206,2441,4853,22,11.167,13.235,17.317,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,11,1372209545,442,
4711,CAUGHT,THROWN,134,2441,4853,2061,3252,22,-4.94,8.005,9.407,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,11,1372209545,442,
4719,CAUGHT,THROWN,135,2061,3252,3643,1716,22,20.566,7.68,21.953,1371832225,1371831981,0,0,0,0,0,0,0,0,0,0,1,1,11,1372209545,442,
4727,CAUGHT,THROWN,136,3643,1716,3926,2843,22,3.679,5.635,6.73,1371831981,1371831727,0,0,0,0,0,0,0,0,0,0,1,1,11,1372209545,442,
4730,CAUGHT,THROWN,137,3926,2843,3984,6912,22,0.754,20.345,20.359,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,1,1,11,1372209545,442,
4740,GROUND_CONTACT,THROWN,138,3984,6912,6387,3595,22,31.239,16.585,35.369,1371832225,0,0,0,0,0,0,0,1,0,0,0,1,1,11,1372209545,442,
4773,CAUGHT,THROWN,139,7598,7680,6563,2026,23,13.455,28.27,31.309,0,0,0,0,0,1371831849,0,0,0,0,0,0,1,0,11,1372209545,442,
4785,CAUGHT,THROWN,140,6563,2026,5752,1422,23,10.543,3.02,10.967,0,0,0,0,0,1371831691,0,0,0,0,0,0,1,0,11,1372209545,442,
4796,CAUGHT,THROWN,141,5752,1422,5908,5997,23,-2.028,22.875,22.965,0,0,0,0,0,1371832147,0,0,0,0,0,0,1,0,11,1372209545,442,
4811,CAUGHT,THROWN,142,5908,5997,4219,1373,23,21.957,23.12,31.885,0,0,0,0,0,1371832190,0,0,0,0,0,0,1,0,11,1372209545,442,
4816,CAUGHT,THROWN,143,4219,1373,4609,2892,23,-5.07,7.595,9.132,0,0,0,0,0,1371831727,0,0,0,0,0,0,1,0,11,1372209545,442,
4827,CAUGHT,THROWN,144,4609,2892,4189,7908,23,5.46,25.08,25.667,0,0,0,0,0,1371832225,0,0,0,0,0,0,1,0,11,1372209545,442,
4837,CAUGHT,THROWN,145,4189,7908,3633,5327,23,7.228,12.905,14.791,0,0,0,0,0,1371832190,0,0,0,0,0,0,1,0,11,1372209545,442,
4843,CAUGHT,THROWN,146,3633,5327,4014,3415,23,-4.953,9.56,10.767,0,0,0,0,0,1371831727,0,0,0,0,0,0,1,0,11,1372209545,442,
4853,POINT,THROWN,147,4014,3415,1465,1732,23,33.137,8.415,34.189,0,0,0,0,0,1371832147,0,0,0,0,0,1,1,0,11,1372209545,442,
5033,CAUGHT,THROWN,148,7764,5556,7002,3546,24,9.906,10.05,14.111,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,12,1372209545,442,
5042,CAUGHT,THROWN,149,7002,3546,6973,2173,24,0.377,6.865,6.875,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,12,1372209545,442,
5062,CAUGHT,THROWN,150,6973,2173,7725,3889,24,-9.776,8.58,13.007,1371832225,1371831727,0,0,0,0,0,0,0,0,0,0,0,1,12,1372209545,442,
5064,CAUGHT,THROWN,151,7725,3889,7793,2337,24,-0.884,7.76,7.81,1371831727,1371832225,0,0,0,0,0,0,0,0,0,0,0,1,12,1372209545,442,
5070,CAUGHT,THROWN,152,7793,2337,6768,1961,24,13.325,1.88,13.457,1371832225,1371831762,0,0,0,0,0,0,0,0,0,0,0,1,12,1372209545,442,
5112,GROUND_CONTACT,THROWN,153,6768,1961,5713,1422,24,13.715,2.695,13.977,1371831762,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1372209545,442,
